antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.01928391205094317,0.029616724738675958,0.013817133245224078,0.7165109034267912,24.192779915704598,1.0,0.013246006930126458,3.423000344603132,0.9775156801384913,0.39383561643835613,0.7078586329748262,0.5915211717945316,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",PINK REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER → PINK REGENCY TEACUP AND SAUCER"
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.028595458368376788,0.029616724738675958,0.020485401898353958,0.7163865546218486,24.18858131487889,1.0,0.019638498079081475,3.4214995483288155,0.9868784197229945,0.5429936305732485,0.7077304889639876,0.7040350623007823,"GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER ",PINK REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER  → PINK REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY CAKESTAND 3 TIER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.01591974047819296,0.036765589330770156,0.013817133245224078,0.8679245283018868,23.60697989887779,1.0,0.013231834604550397,7.293060537924171,0.9731316504009152,0.3554868624420402,0.8628833540048153,0.6218707608829696,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",GREEN REGENCY TEACUP AND SAUCER,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER → GREEN REGENCY TEACUP AND SAUCER"
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.036765589330770156,0.029616724738675958,0.024270094917697944,0.6601307189542484,22.289119569396387,1.0,0.023181218578633322,2.8551661752881263,0.9915915066622042,0.5763195435092724,0.6497576888325647,0.7398016677935542,GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER → PINK REGENCY TEACUP AND SAUCER
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.029616724738675958,0.036765589330770156,0.024270094917697944,0.81947261663286,22.289119569396384,1.0,0.023181218578633322,5.3356692635947205,0.9842863999146771,0.5763195435092724,0.8125820865953964,0.7398016677935542,PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER → GREEN REGENCY TEACUP AND SAUCER
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.02805478793704193,0.030397693139492973,0.018803316111978854,0.670235546038544,22.048895058018978,1.0,0.017950515277175103,2.9402875149601098,0.9822017141693754,0.4742424242424243,0.6598972056603224,0.644406310568679,DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX ,DOLLY GIRL LUNCH BOX → SPACEBOY LUNCH BOX 
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.030397693139492973,0.02805478793704193,0.018803316111978854,0.6185770750988142,22.048895058018974,1.0,0.017950515277175103,2.548208690693558,0.9845750640363274,0.4742424242424243,0.6075674635079338,0.644406310568679,SPACEBOY LUNCH BOX ,DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX  → DOLLY GIRL LUNCH BOX
frozenset({'RED DINER WALL CLOCK'}),frozenset({'IVORY DINER WALL CLOCK'}),0.02258800913132284,0.02144659377628259,0.010633185149585486,0.47074468085106386,21.949624530663332,1.0,0.010148749293531044,1.8489250288448127,0.9764982863333784,0.3183453237410072,0.459145187393137,0.48327150008939745,RED DINER WALL CLOCK,IVORY DINER WALL CLOCK,RED DINER WALL CLOCK → IVORY DINER WALL CLOCK
frozenset({'IVORY DINER WALL CLOCK'}),frozenset({'RED DINER WALL CLOCK'}),0.02144659377628259,0.02258800913132284,0.010633185149585486,0.4957983193277311,21.94962453066333,1.0,0.010148749293531044,1.938533781889543,0.9753592681345734,0.3183453237410072,0.48414620919049856,0.48327150008939745,IVORY DINER WALL CLOCK,RED DINER WALL CLOCK,IVORY DINER WALL CLOCK → RED DINER WALL CLOCK
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.02114622131442989,0.029616724738675958,0.01351676078337138,0.6392045454545455,21.582553475935832,1.0,0.01289047896743879,2.6895662432439855,0.9742683741799981,0.3629032258064516,0.6281928349926555,0.5477969988936013,"REGENCY CAKESTAND 3 TIER, ROSES REGENCY TEACUP AND SAUCER ",PINK REGENCY TEACUP AND SAUCER,"REGENCY CAKESTAND 3 TIER, ROSES REGENCY TEACUP AND SAUCER  → PINK REGENCY TEACUP AND SAUCER"
frozenset({'PINK FAIRY CAKE CHILDRENS APRON'}),frozenset({'CHILDRENS APRON SPACEBOY DESIGN'}),0.02150666826865313,0.022107413192358524,0.01003244022588009,0.4664804469273743,21.100634564002913,1.0,0.00955698342407399,1.8329086182048984,0.9735457866192957,0.29874776386404284,0.4544190637395916,0.46014239737673057,PINK FAIRY CAKE CHILDRENS APRON,CHILDRENS APRON SPACEBOY DESIGN,PINK FAIRY CAKE CHILDRENS APRON → CHILDRENS APRON SPACEBOY DESIGN
frozenset({'CHILDRENS APRON SPACEBOY DESIGN'}),frozenset({'PINK FAIRY CAKE CHILDRENS APRON'}),0.022107413192358524,0.02150666826865313,0.01003244022588009,0.4538043478260869,21.100634564002913,1.0,0.00955698342407399,1.791470378493212,0.9741438611902623,0.29874776386404284,0.4417993107756043,0.46014239737673057,CHILDRENS APRON SPACEBOY DESIGN,PINK FAIRY CAKE CHILDRENS APRON,CHILDRENS APRON SPACEBOY DESIGN → PINK FAIRY CAKE CHILDRENS APRON
"frozenset({'REGENCY CAKESTAND 3 TIER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.01591974047819296,0.04073050582722576,0.01351676078337138,0.8490566037735849,20.84571714810486,1.0,0.012868341701056421,6.355160398894631,0.9674297458437622,0.3133704735376045,0.8426475592694824,0.5904575054266155,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",ROSES REGENCY TEACUP AND SAUCER ,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER → ROSES REGENCY TEACUP AND SAUCER "
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.024270094917697944,0.04073050582722576,0.020485401898353958,0.844059405940594,20.723027833756827,1.0,0.01949686865588134,6.151505962631757,0.975417990575825,0.46018893387314447,0.8374381808170798,0.6735046292239844,"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER",ROSES REGENCY TEACUP AND SAUCER ,"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER → ROSES REGENCY TEACUP AND SAUCER "
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.02114622131442989,0.036765589330770156,0.01591974047819296,0.7528409090909092,20.47678067439097,1.0,0.015142287189449051,3.8972242822479197,0.9717122404126071,0.3791130185979971,0.7434071206640436,0.5929237225193108,"REGENCY CAKESTAND 3 TIER, ROSES REGENCY TEACUP AND SAUCER ",GREEN REGENCY TEACUP AND SAUCER,"REGENCY CAKESTAND 3 TIER, ROSES REGENCY TEACUP AND SAUCER  → GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS'})",frozenset({'JUMBO BAG APPLES'}),0.01351676078337138,0.03760663222395771,0.010392887180103328,0.7688888888888888,20.445566205182818,1.0,0.009884567328463866,4.164202072107875,0.9641214390286229,0.2551622418879056,0.7598579553336108,0.5226233581824635,"JUMBO BAG PEARS, JUMBO BAG VINTAGE LEAF",JUMBO BAG APPLES,"JUMBO BAG PEARS, JUMBO BAG VINTAGE LEAF → JUMBO BAG APPLES"
"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.01928391205094317,0.04073050582722576,0.01591974047819296,0.8255451713395638,20.268473336457788,1.0,0.01513429698603031,5.498669779097509,0.9693552544135918,0.36103542234332425,0.8181378332989967,0.6082003142833512,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",ROSES REGENCY TEACUP AND SAUCER ,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER → ROSES REGENCY TEACUP AND SAUCER "
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.021086146822059355,0.026552925627778445,0.011053706596179262,0.5242165242165242,19.74232638486032,1.0,0.010493807707836703,2.045987563500897,0.9697966834318342,0.3021346469622332,0.5112384758151235,0.47025305848835264,SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX → STRAWBERRY CERAMIC TRINKET BOX
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),0.026552925627778445,0.021086146822059355,0.011053706596179262,0.416289592760181,19.74232638486032,1.0,0.010493807707836703,1.6770539655218986,0.9752429620168933,0.3021346469622332,0.4037162664060125,0.47025305848835264,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX → SWEETHEART CERAMIC TRINKET BOX
frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",0.022047338699987984,0.03262044935720293,0.014177580199447315,0.6430517711171663,19.713148769827534,1.0,0.013458386103923256,2.710139657144325,0.9706731975582559,0.3501483679525223,0.6310153252199185,0.5388371194444027,JUMBO BAG VINTAGE CHRISTMAS ,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE CHRISTMAS  → JUMBO BAG 50'S CHRISTMAS 
"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),0.03262044935720293,0.022047338699987984,0.014177580199447315,0.4346224677716391,19.713148769827534,1.0,0.013458386103923256,1.7297338602146792,0.9812823065919919,0.3501483679525223,0.42187638052255694,0.5388371194444027,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE CHRISTMAS ,JUMBO BAG 50'S CHRISTMAS  → JUMBO BAG VINTAGE CHRISTMAS 
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.019584284512795865,0.027634266490448155,0.010573110657214946,0.5398773006134969,19.5365164043745,1.0,0.010031913319963589,2.113274860827426,0.9677668226381462,0.2885245901639344,0.5268007874714117,0.4612429981328354,HAND WARMER RED RETROSPOT,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER RED RETROSPOT → HAND WARMER SCOTTY DOG DESIGN
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER RED RETROSPOT'}),0.027634266490448155,0.019584284512795865,0.010573110657214946,0.38260869565217387,19.5365164043745,1.0,0.010031913319963589,1.5879972856482885,0.9757787313390923,0.2885245901639344,0.3702760017050298,0.4612429981328354,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER RED RETROSPOT,HAND WARMER SCOTTY DOG DESIGN → HAND WARMER RED RETROSPOT
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.0225279346389523,0.024270094917697944,0.010633185149585486,0.47200000000000003,19.447801980198022,1.0,0.010086430037598418,1.8479733050801175,0.9704423696521522,0.2940199335548173,0.4588666420391578,0.4550594059405941,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS → PLASTERS IN TIN SPACEBOY
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.024270094917697944,0.0225279346389523,0.010633185149585486,0.4381188118811881,19.44780198019802,1.0,0.010086430037598418,1.7396419136822168,0.972175089066012,0.2940199335548173,0.4251690579911657,0.4550594059405941,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SPACEBOY → PLASTERS IN TIN WOODLAND ANIMALS
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.036765589330770156,0.04073050582722576,0.028595458368376788,0.7777777777777778,19.095706325794822,1.0,0.027097977317898467,4.316712723777484,0.983802277303587,0.5847665847665849,0.7683422400356269,0.73992133726647,GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER ,GREEN REGENCY TEACUP AND SAUCER → ROSES REGENCY TEACUP AND SAUCER 
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.04073050582722576,0.036765589330770156,0.028595458368376788,0.7020648967551623,19.095706325794822,1.0,0.027097977317898467,3.2330343090779103,0.9878685943315203,0.5847665847665849,0.6906930442426363,0.73992133726647,ROSES REGENCY TEACUP AND SAUCER ,GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER  → GREEN REGENCY TEACUP AND SAUCER
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.029616724738675958,0.04073050582722576,0.023008530577916617,0.7768762677484787,19.07357279194864,1.0,0.021802226398364634,4.299271460247071,0.9764919303804884,0.48604060913705577,0.7674024519627491,0.6708865114553604,PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER ,PINK REGENCY TEACUP AND SAUCER → ROSES REGENCY TEACUP AND SAUCER 
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.04073050582722576,0.029616724738675958,0.023008530577916617,0.5648967551622419,19.07357279194864,1.0,0.021802226398364634,2.2302368156853483,0.9878052449546613,0.48604060913705577,0.5516171229140518,0.6708865114553604,ROSES REGENCY TEACUP AND SAUCER ,PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER  → PINK REGENCY TEACUP AND SAUCER
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER UNION JACK'}),0.021626817253394208,0.026312627658296287,0.010813408626697104,0.5,19.00228310502283,1.0,0.010244350236874524,1.9473747446834073,0.968316345327275,0.2912621359223301,0.4864881539980257,0.4554794520547945,HAND WARMER RED LOVE HEART,HAND WARMER UNION JACK,HAND WARMER RED LOVE HEART → HAND WARMER UNION JACK
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.026312627658296287,0.021626817253394208,0.010813408626697104,0.410958904109589,19.00228310502283,1.0,0.010244350236874524,1.660959124197726,0.9729763079960514,0.2912621359223301,0.3979382241070993,0.4554794520547945,HAND WARMER UNION JACK,HAND WARMER RED LOVE HEART,HAND WARMER UNION JACK → HAND WARMER RED LOVE HEART
frozenset({'IVORY KITCHEN SCALES'}),frozenset({'RED KITCHEN SCALES'}),0.03081821458608675,0.02144659377628259,0.012555568905442748,0.4074074074074074,18.996368917937545,1.0,0.01189462317630464,1.6513088730025234,0.9774826301820663,0.3161875945537065,0.3944197743080424,0.4964207905384376,IVORY KITCHEN SCALES,RED KITCHEN SCALES,IVORY KITCHEN SCALES → RED KITCHEN SCALES
frozenset({'RED KITCHEN SCALES'}),frozenset({'IVORY KITCHEN SCALES'}),0.02144659377628259,0.03081821458608675,0.012555568905442748,0.5854341736694677,18.99636891793754,1.0,0.01189462317630464,2.337823631032209,0.9681212642106497,0.3161875945537065,0.5722517358768957,0.4964207905384376,RED KITCHEN SCALES,IVORY KITCHEN SCALES,RED KITCHEN SCALES → IVORY KITCHEN SCALES
frozenset({'RED  HARMONICA IN BOX '}),frozenset({'BLUE HARMONICA IN BOX '}),0.027514117505707078,0.02583203171933197,0.01345668629100084,0.4890829694323144,18.933197928303038,1.0,0.012745940734863988,1.906704826805752,0.9739809470860249,0.3373493975903614,0.47553497219846486,0.505006600995227,RED  HARMONICA IN BOX ,BLUE HARMONICA IN BOX ,RED  HARMONICA IN BOX  → BLUE HARMONICA IN BOX 
frozenset({'BLUE HARMONICA IN BOX '}),frozenset({'RED  HARMONICA IN BOX '}),0.02583203171933197,0.027514117505707078,0.01345668629100084,0.5209302325581395,18.933197928303034,1.0,0.012745940734863988,2.029946259575466,0.9722991842272183,0.3373493975903614,0.5073761212727199,0.505006600995227,BLUE HARMONICA IN BOX ,RED  HARMONICA IN BOX ,BLUE HARMONICA IN BOX  → RED  HARMONICA IN BOX 
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.027574191998077615,0.027634266490448155,0.014237654691817854,0.5163398692810458,18.684768400113672,1.0,0.013475662121884193,2.010431854418398,0.9733189549669878,0.34750733137829914,0.5025944312401018,0.5157786302926968,HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER BIRD DESIGN → HAND WARMER SCOTTY DOG DESIGN
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.027634266490448155,0.027574191998077615,0.014237654691817854,0.5152173913043478,18.684768400113672,1.0,0.013475662121884193,2.005900769869436,0.9733790883510832,0.34750733137829914,0.5014708528851656,0.5157786302926968,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN → HAND WARMER BIRD DESIGN
frozenset({'JUMBO BAG DOILEY PATTERNS'}),frozenset({'LUNCH BAG DOILEY PATTERN '}),0.02475069085666226,0.0248107653490328,0.01129400456566142,0.4563106796116505,18.39164061214415,1.0,0.01067992098259032,1.7936516280187433,0.9696263948267229,0.29513343799058084,0.4424781354534303,0.4557582453748325,JUMBO BAG DOILEY PATTERNS,LUNCH BAG DOILEY PATTERN ,JUMBO BAG DOILEY PATTERNS → LUNCH BAG DOILEY PATTERN 
frozenset({'LUNCH BAG DOILEY PATTERN '}),frozenset({'JUMBO BAG DOILEY PATTERNS'}),0.0248107653490328,0.02475069085666226,0.01129400456566142,0.4552058111380145,18.39164061214415,1.0,0.01067992098259032,1.790124287449771,0.9696861266319855,0.29513343799058084,0.4413795695579272,0.4557582453748325,LUNCH BAG DOILEY PATTERN ,JUMBO BAG DOILEY PATTERNS,LUNCH BAG DOILEY PATTERN  → JUMBO BAG DOILEY PATTERNS
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.027634266490448155,0.03292082181905563,0.016700708879009974,0.6043478260869566,18.357616629641385,1.0,0.01579096611577763,2.4442660547430464,0.9723982089504476,0.38082191780821917,0.5908792342554031,0.5558235480799747,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER OWL DESIGN,HAND WARMER SCOTTY DOG DESIGN → HAND WARMER OWL DESIGN
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.03292082181905563,0.027634266490448155,0.016700708879009974,0.5072992700729927,18.357616629641385,1.0,0.01579096611577763,1.9735423035675348,0.977713840854264,0.38082191780821917,0.49329690162084744,0.5558235480799747,HAND WARMER OWL DESIGN,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER OWL DESIGN → HAND WARMER SCOTTY DOG DESIGN
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.025171212303256037,0.036705514838399615,0.01682085786375105,0.6682577565632458,18.205922448038937,1.0,0.01589693555705338,2.9037438077892848,0.9694756974707057,0.37333333333333335,0.6556170012941559,0.5632614478397244,CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT → RED RETROSPOT CHARLOTTE BAG
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.036705514838399615,0.025171212303256037,0.01682085786375105,0.458265139116203,18.205922448038937,1.0,0.01589693555705338,1.799457369434171,0.9810840126508976,0.37333333333333335,0.4442769153711909,0.5632614478397244,RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG → CHARLOTTE BAG PINK POLKADOT
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.022948456085546076,0.026613000120148986,0.010933557611438183,0.47643979057591623,17.90252088922506,1.0,0.010322830346876312,1.8591691697705155,0.9663174380955986,0.28304821150855364,0.46212533197103633,0.4436375025114344,WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG → STRAWBERRY CHARLOTTE BAG
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.026613000120148986,0.022948456085546076,0.010933557611438183,0.4108352144469526,17.90252088922506,1.0,0.010322830346876312,1.6583671799007782,0.9699553671040434,0.28304821150855364,0.396997231903835,0.4436375025114344,STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG → WOODLAND CHARLOTTE BAG
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.021626817253394208,0.027634266490448155,0.010633185149585486,0.4916666666666667,17.791920289855074,1.0,0.010035543918264968,1.9128506232974791,0.9646571766953836,0.27527216174183516,0.4772200255364719,0.43822463768115943,HAND WARMER RED LOVE HEART,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER RED LOVE HEART → HAND WARMER SCOTTY DOG DESIGN
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.027634266490448155,0.021626817253394208,0.010633185149585486,0.3847826086956522,17.791920289855074,1.0,0.010035543918264968,1.5902885655951897,0.9706170010911293,0.27527216174183516,0.37118330494583235,0.43822463768115943,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER RED LOVE HEART,HAND WARMER SCOTTY DOG DESIGN → HAND WARMER RED LOVE HEART
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG APPLES'}),0.025471584765108735,0.03760663222395771,0.01676078337138051,0.6580188679245282,17.497415456025074,1.0,0.015802882850957704,2.814170951289944,0.9674922634821777,0.3618677042801556,0.6446555602666477,0.5518528844414974,JUMBO BAG PEARS,JUMBO BAG APPLES,JUMBO BAG PEARS → JUMBO BAG APPLES
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PEARS'}),0.03760663222395771,0.025471584765108735,0.01676078337138051,0.4456869009584664,17.497415456025074,1.0,0.015802882850957704,1.7580829623545877,0.9796916041328269,0.3618677042801556,0.4311986286126638,0.5518528844414974,JUMBO BAG APPLES,JUMBO BAG PEARS,JUMBO BAG APPLES → JUMBO BAG PEARS
frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),0.02691337258200168,0.02823501141415355,0.013156313829148144,0.48883928571428575,17.313231382978724,1.0,0.01239641444710196,1.9010948248317001,0.9683009515239777,0.3133047210300429,0.4739873114490603,0.4773983662613982,SET OF 3 BUTTERFLY COOKIE CUTTERS,SET OF 3 HEART COOKIE CUTTERS,SET OF 3 BUTTERFLY COOKIE CUTTERS → SET OF 3 HEART COOKIE CUTTERS
